project_id,title,description,brecha_ids
65," CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO CENTRO POBLADO SIGUAL , DISTRITO DE PARAMONGA - BARRANCA - LIMA"," CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO CENTRO POBLADO SIGUAL , DISTRITO DE PARAMONGA - BARRANCA - LIMA",17
66," CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO CENTRO POBLADO SIGUAL , DISTRITO DE PARAMONGA - BARRANCA - LIMA"," CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO CENTRO POBLADO SIGUAL , DISTRITO DE PARAMONGA - BARRANCA - LIMA",16
67,"MEJORAMIENTO DE AGUA POTABLE Y ALCANTARILLADO LAMPAY, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO DE AGUA POTABLE Y ALCANTARILLADO LAMPAY, DISTRITO DE PARAMONGA - BARRANCA - LIMA",17
68,"MEJORAMIENTO DE AGUA POTABLE Y ALCANTARILLADO LAMPAY, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO DE AGUA POTABLE Y ALCANTARILLADO LAMPAY, DISTRITO DE PARAMONGA - BARRANCA - LIMA",16
69,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL DE PISTAS Y VEREDAS EN LA  CALLE Nº 18 EN EL LIMITE DE LA ASOCIACION DE VIVIENDA LOS GERANIOS, DISTRITO DE POCOLLAY - TACNA - TACNA","MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL DE PISTAS Y VEREDAS EN LA  CALLE Nº 18 EN EL LIMITE DE LA ASOCIACION DE VIVIENDA LOS GERANIOS, DISTRITO DE POCOLLAY - TACNA - TACNA",18
70,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LA ASOCIACION DE VIVIENDA TALLER INTIORKO, DISTRITO DE POCOLLAY - TACNA - TACNA","INSTALACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LA ASOCIACION DE VIVIENDA TALLER INTIORKO, DISTRITO DE POCOLLAY - TACNA - TACNA",20
71,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LA ASOCIACION DE VIVIENDA TALLER INTIORKO, DISTRITO DE POCOLLAY - TACNA - TACNA","INSTALACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LA ASOCIACION DE VIVIENDA TALLER INTIORKO, DISTRITO DE POCOLLAY - TACNA - TACNA",19
72,"MEJORAMIENTO DE LA AV. ARTESANAL AAPITAC CONO NORTE II, TRAMO AV. ARTESANAL 03 - AV PROYECTADA B, DISTRITO DE POCOLLAY - TACNA - TACNA","MEJORAMIENTO DE LA AV. ARTESANAL AAPITAC CONO NORTE II, TRAMO AV. ARTESANAL 03 - AV PROYECTADA B, DISTRITO DE POCOLLAY - TACNA - TACNA",18
73,"AMPLIACION DEL SISTEMA DE ELECTRIFICACIÓN RURAL DE LA COMUNIDAD DE CARMEN ALTO, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO","AMPLIACION DEL SISTEMA DE ELECTRIFICACIÓN RURAL DE LA COMUNIDAD DE CARMEN ALTO, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO",43
74,"AMPLIACION DEL SISTEMA DE ELECTRIFICACIÓN RURAL DE LA COMUNIDAD DE ESTANQUE – LA PERLA, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO","AMPLIACION DEL SISTEMA DE ELECTRIFICACIÓN RURAL DE LA COMUNIDAD DE ESTANQUE – LA PERLA, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO",43
75,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DE ALCANTARILLADO EN EL ANEXO DE CINTO, DISTRITO DE LOCUMBA, PROVINCIA DE JORGE BASADRE - TACNA","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DE ALCANTARILLADO EN EL ANEXO DE CINTO, DISTRITO DE LOCUMBA, PROVINCIA DE JORGE BASADRE - TACNA",17
76,"MEJORAMIENTO DE LA LOSA DEPORTIVA DE LA ASOCIACION DE VIVIENDA LAS CAMELIAS DEL DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA","MEJORAMIENTO DE LA LOSA DEPORTIVA DE LA ASOCIACION DE VIVIENDA LAS CAMELIAS DEL DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA",30
77,"MEJORAMIENTO DE LAS CALLES MEDIANTE LA PAVIMENTACION DE PISTAS EN LAS CUADRAS 3 Y 4 DEL JR. SANTA LUCIA DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO","MEJORAMIENTO DE LAS CALLES MEDIANTE LA PAVIMENTACION DE PISTAS EN LAS CUADRAS 3 Y 4 DEL JR. SANTA LUCIA DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO",18
78,"CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y LETRINAS CON ARRASTRE HIDRAULICO EN LA COMUNIDAD CAMPESINA DE TAHUAPALCCA CENTRAL, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y LETRINAS CON ARRASTRE HIDRAULICO EN LA COMUNIDAD CAMPESINA DE TAHUAPALCCA CENTRAL, DISTRITO DE COPORAQUE - ESPINAR - CUSCO",16
79,"REHABILITACION DE LA INFRAESTRUCTURA EDUCATIVA Y DEPORTIVA DE LA INSTITUCION EDUCATIVA PERPETUO SOCORRO, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO","REHABILITACION DE LA INFRAESTRUCTURA EDUCATIVA Y DEPORTIVA DE LA INSTITUCION EDUCATIVA PERPETUO SOCORRO, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO",34
80,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DEL C.P. TUNAN, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DEL C.P. TUNAN, DISTRITO DE PARAMONGA - BARRANCA - LIMA",16
81,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DEL C.P. TUNAN, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DEL C.P. TUNAN, DISTRITO DE PARAMONGA - BARRANCA - LIMA",17
82,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LAS LOCALIDADES DE BOROGUEÑA, CORAGUAYA Y VILALACA, DISTRITO DE ILABAYA - JORGE BASADRE - TACNA","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LAS LOCALIDADES DE BOROGUEÑA, CORAGUAYA Y VILALACA, DISTRITO DE ILABAYA - JORGE BASADRE - TACNA",17
83,"MEJORAMIENTO DE LA AVENIDA  CORONEL MENDOZA, DISTRITO TACNA, PROVINCIA DE TACNA - TACNA","MEJORAMIENTO DE LA AVENIDA  CORONEL MENDOZA, DISTRITO TACNA, PROVINCIA DE TACNA - TACNA",18
84,"MEJORAMIENTO DE LA AV. JORGE BASADRE GROHMANN ENTRE EL OVALO CUSCO Y LA AV. BASADRE Y FORERO DE LA CIUDAD DE TACNA, DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA","MEJORAMIENTO DE LA AV. JORGE BASADRE GROHMANN ENTRE EL OVALO CUSCO Y LA AV. BASADRE Y FORERO DE LA CIUDAD DE TACNA, DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA",18
85,"INSTALACION Y AMPLIACIÓN DEL SERVICIO DE ENERGÍA ELÉCTRICA MEDIANTE LA INTERVENCIÓN CONVENCIONAL EN LAS DIEZ COMUNIDADES DEL DISTRITO DE SAMUGARI, PROVINCIA DE LA MAR - AYACUCHO","INSTALACION Y AMPLIACIÓN DEL SERVICIO DE ENERGÍA ELÉCTRICA MEDIANTE LA INTERVENCIÓN CONVENCIONAL EN LAS DIEZ COMUNIDADES DEL DISTRITO DE SAMUGARI, PROVINCIA DE LA MAR - AYACUCHO",43
86,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE, INSTALACION DE LETRINAS CON ARRASTRE HIDRAULICO Y BIODIGESTOR EN LA COMUNIDAD CAMPESINA DE HUAYHUAHUASI, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE, INSTALACION DE LETRINAS CON ARRASTRE HIDRAULICO Y BIODIGESTOR EN LA COMUNIDAD CAMPESINA DE HUAYHUAHUASI, DISTRITO DE COPORAQUE - ESPINAR - CUSCO",16
87,"CREACION DE PISTAS Y VEREDAS DE LAS VIAS PERIMETRALES DE LA PLAZA CIVICA DEL CENTRO POBLADO DE HUAYHUAHUASI, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","CREACION DE PISTAS Y VEREDAS DE LAS VIAS PERIMETRALES DE LA PLAZA CIVICA DEL CENTRO POBLADO DE HUAYHUAHUASI, DISTRITO DE COPORAQUE - ESPINAR - CUSCO",18
88,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL EN LA  AV. EXPEDICION LIBERTADORA, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL EN LA  AV. EXPEDICION LIBERTADORA, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",18
89,"INSTALACION DE REDES PRIMARIAS Y SECUNDARIAS EN LA ASOCIACION DE VIVIENDA SAN AGUSTIN, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","INSTALACION DE REDES PRIMARIAS Y SECUNDARIAS EN LA ASOCIACION DE VIVIENDA SAN AGUSTIN, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",44
90,"MEJORAMIENTO DE LA GESTION INTEGRAL  DE LOS RESIDUOS SOLIDOS, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","MEJORAMIENTO DE LA GESTION INTEGRAL  DE LOS RESIDUOS SOLIDOS, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",36
91,"MEJORAMIENTO DEL SERVICIO PARA EL MANEJO Y GESTION INTEGRAL DE RESIDUOS SOLIDOS EN EL DISTRITO DE LOCUMBA, PROVINCIA DE JORGE BASADRE - TACNA","MEJORAMIENTO DEL SERVICIO PARA EL MANEJO Y GESTION INTEGRAL DE RESIDUOS SOLIDOS EN EL DISTRITO DE LOCUMBA, PROVINCIA DE JORGE BASADRE - TACNA",36
92,"CREACION DEL CAMPO DEPORTIVO EN LA ASOCIACION DE VIVIENDA VILLA PASEO LOS HEROES VIÑANI, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","CREACION DEL CAMPO DEPORTIVO EN LA ASOCIACION DE VIVIENDA VILLA PASEO LOS HEROES VIÑANI, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",30
93,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE HUANUPAMPA, DISTRITO DE TOTOS, PROVINCIA DE CANGALLO - AYACUCHO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE HUANUPAMPA, DISTRITO DE TOTOS, PROVINCIA DE CANGALLO - AYACUCHO",16
94,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE HUANUPAMPA, DISTRITO DE TOTOS, PROVINCIA DE CANGALLO - AYACUCHO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE HUANUPAMPA, DISTRITO DE TOTOS, PROVINCIA DE CANGALLO - AYACUCHO",17
95,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. SAN PATRICIO, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. SAN PATRICIO, DISTRITO DE PARAMONGA - BARRANCA - LIMA",19
96,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. SAN PATRICIO, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. SAN PATRICIO, DISTRITO DE PARAMONGA - BARRANCA - LIMA",20
97,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. EL OLIVAR, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. EL OLIVAR, DISTRITO DE PARAMONGA - BARRANCA - LIMA",19
98,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. EL OLIVAR, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. EL OLIVAR, DISTRITO DE PARAMONGA - BARRANCA - LIMA",20
99,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. 7 DE JUNIO, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. 7 DE JUNIO, DISTRITO DE PARAMONGA - BARRANCA - LIMA",20
100,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. 7 DE JUNIO, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. 7 DE JUNIO, DISTRITO DE PARAMONGA - BARRANCA - LIMA",19
101,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. LOS JARDINES, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. LOS JARDINES, DISTRITO DE PARAMONGA - BARRANCA - LIMA",19
102,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. LOS JARDINES, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. LOS JARDINES, DISTRITO DE PARAMONGA - BARRANCA - LIMA",20
103,"MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO DE LOS CENTROS POBLADOS: VIRGEN DEL ROSARIO, VIRGEN DE LAS MERCEDES, VILLA LOS ANGELES Y SANTO DOMINGO, DISTRITO DE SUPE - BARRANCA - LIMA","MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO DE LOS CENTROS POBLADOS: VIRGEN DEL ROSARIO, VIRGEN DE LAS MERCEDES, VILLA LOS ANGELES Y SANTO DOMINGO, DISTRITO DE SUPE - BARRANCA - LIMA",16
104,"MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO DE LOS CENTROS POBLADOS: VIRGEN DEL ROSARIO, VIRGEN DE LAS MERCEDES, VILLA LOS ANGELES Y SANTO DOMINGO, DISTRITO DE SUPE - BARRANCA - LIMA","MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO DE LOS CENTROS POBLADOS: VIRGEN DEL ROSARIO, VIRGEN DE LAS MERCEDES, VILLA LOS ANGELES Y SANTO DOMINGO, DISTRITO DE SUPE - BARRANCA - LIMA",17
105,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y LETRINAS  EN LAS COMUNIDADES DE INQUILPATA,TTOCOHUAYLLA Y COLLPANI, DISTRITO DE CHALLABAMBA - PAUCARTAMBO - CUSCO","AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y LETRINAS  EN LAS COMUNIDADES DE INQUILPATA,TTOCOHUAYLLA Y COLLPANI, DISTRITO DE CHALLABAMBA - PAUCARTAMBO - CUSCO",16
106,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN DIEZ COMUNIDADES DEL, DISTRITO DE MARIA PARADO DE BELLIDO - CANGALLO - AYACUCHO","MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN DIEZ COMUNIDADES DEL, DISTRITO DE MARIA PARADO DE BELLIDO - CANGALLO - AYACUCHO",16
107,"INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE LA CAÑADA, DISTRITO DE PATIVILCA - BARRANCA - LIMA","INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE LA CAÑADA, DISTRITO DE PATIVILCA - BARRANCA - LIMA",17
108,"MEJORAMIENTO, AMPLIACION DE LA GESTION INTEGRAL DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN EL DISTRITO DE TARATA, PROVINCIA DE TARATA, TACNA","MEJORAMIENTO, AMPLIACION DE LA GESTION INTEGRAL DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN EL DISTRITO DE TARATA, PROVINCIA DE TARATA, TACNA",45
109,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y UNIDADES BASICAS DE SANEAMIENTO (UBS) EN EL SECTOR CCACCAPANCCA, DISTRITO DE CHILCAS - LA MAR - AYACUCHO","INSTALACION DEL SERVICIO DE AGUA POTABLE Y UNIDADES BASICAS DE SANEAMIENTO (UBS) EN EL SECTOR CCACCAPANCCA, DISTRITO DE CHILCAS - LA MAR - AYACUCHO",17
110,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO SAN MIGUEL DE OTOPONGO, DISTRITO DE PATIVILCA - BARRANCA - LIMA","MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO SAN MIGUEL DE OTOPONGO, DISTRITO DE PATIVILCA - BARRANCA - LIMA",16
111,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO SAN MIGUEL DE OTOPONGO, DISTRITO DE PATIVILCA - BARRANCA - LIMA","MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO SAN MIGUEL DE OTOPONGO, DISTRITO DE PATIVILCA - BARRANCA - LIMA",17
112,"CREACION DE PARQUE RECREATIVO CULTURAL EN LA ASOCIACION DE VIVIENDA CIUDAD DE PAZ, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","CREACION DE PARQUE RECREATIVO CULTURAL EN LA ASOCIACION DE VIVIENDA CIUDAD DE PAZ, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",30
113,"CREACION DE ESPACIO PUBLICO DE RECREACION PASIVA EN LA JUNTA VECINAL LAS VILCAS, DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA","CREACION DE ESPACIO PUBLICO DE RECREACION PASIVA EN LA JUNTA VECINAL LAS VILCAS, DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA",30
114,"MEJORAMIENTO DE LA AVENIDA SLDO. QUITERIO GALLARDO ENTRE LA AVENIDA N 8 Y LA AVENIDA MUNICIPAL, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","MEJORAMIENTO DE LA AVENIDA SLDO. QUITERIO GALLARDO ENTRE LA AVENIDA N 8 Y LA AVENIDA MUNICIPAL, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",18
115,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN LA ASOCIACIÓN DE VIVIENDA ALTO LAS CRUCES, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","INSTALACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN LA ASOCIACIÓN DE VIVIENDA ALTO LAS CRUCES, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",19
116,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN LA ASOCIACIÓN DE VIVIENDA ALTO LAS CRUCES, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","INSTALACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN LA ASOCIACIÓN DE VIVIENDA ALTO LAS CRUCES, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",20
117,"AMPLIACION DEL SERVICIO DE APOYO PARA LA CADENA PRODUCTIVA DEL DURAZNO, PALTO Y VID EN EL VALLE DE CINTO, DISTRITO DE LOCUMBA, PROVINCIA DE JORGE BASADRE - TACNA","AMPLIACION DEL SERVICIO DE APOYO PARA LA CADENA PRODUCTIVA DEL DURAZNO, PALTO Y VID EN EL VALLE DE CINTO, DISTRITO DE LOCUMBA, PROVINCIA DE JORGE BASADRE - TACNA",38
118,"MEJORAMIENTO DE LA AVENIDA COMANDANTE JOSE MANUEL MERCADO ENTRE LA AVENIDA N 8 Y LA AVENIDA MAYOR FEDERICO MAZUELOS, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","MEJORAMIENTO DE LA AVENIDA COMANDANTE JOSE MANUEL MERCADO ENTRE LA AVENIDA N 8 Y LA AVENIDA MAYOR FEDERICO MAZUELOS, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",18
119,"MEJORAMIENTO DE LA AVENIDA SOLDADO JOSÉ CRUZ GUERRA, TRAMO AVENIDA CRNL. GREGORIO ALBARRACÍN - AVENIDA MUNICIPAL, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","MEJORAMIENTO DE LA AVENIDA SOLDADO JOSÉ CRUZ GUERRA, TRAMO AVENIDA CRNL. GREGORIO ALBARRACÍN - AVENIDA MUNICIPAL, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",18
120,"MEJORAMIENTO DE LA AVENIDA SOLDADO ESTANISLAO CONDOR ENTRE LA AVENIDA N 8 Y LA AVENIDA MUNICIPAL DEL, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","MEJORAMIENTO DE LA AVENIDA SOLDADO ESTANISLAO CONDOR ENTRE LA AVENIDA N 8 Y LA AVENIDA MUNICIPAL DEL, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",18
121,"MEJORAMIENTO DE LOS SERVICIOS PUBLICOS SOCIALES PARTICIPATIVOS EN EL ANEXO DE CAOÑA, DISTRITO DE ILABAYA, PROVINCIA DE JORGE BASADRE - TACNA","MEJORAMIENTO DE LOS SERVICIOS PUBLICOS SOCIALES PARTICIPATIVOS EN EL ANEXO DE CAOÑA, DISTRITO DE ILABAYA, PROVINCIA DE JORGE BASADRE - TACNA",30
122,"INSTALACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES EN LOCUMBA CAPITAL, DISTRITO DE LOCUMBA, PROVINCIA DE JORGE BASADRE - TACNA","INSTALACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES EN LOCUMBA CAPITAL, DISTRITO DE LOCUMBA, PROVINCIA DE JORGE BASADRE - TACNA",47
123,"MEJORAMIENTO DE LA VÍA AUXILIAR DE LA AV. ECOLÓGICA (DESDE  AV. MUNICIPAL HASTA LA AV. LA CULTURA) Y AV. CABALLERO DE LOS MARES (DESDE AV. LA CULTURA HASTA LA AV. CRNL GREGORIO ALBARRACÍN), DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","MEJORAMIENTO DE LA VÍA AUXILIAR DE LA AV. ECOLÓGICA (DESDE  AV. MUNICIPAL HASTA LA AV. LA CULTURA) Y AV. CABALLERO DE LOS MARES (DESDE AV. LA CULTURA HASTA LA AV. CRNL GREGORIO ALBARRACÍN), DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",18
124,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO BASICO INTEGRAL EN 15 SECTORES DE LA COMUNIDAD CAMPESINA CHAUPIMAYO, DISTRITO DE SUYCKUTAMBO - ESPINAR - CUSCO","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO BASICO INTEGRAL EN 15 SECTORES DE LA COMUNIDAD CAMPESINA CHAUPIMAYO, DISTRITO DE SUYCKUTAMBO - ESPINAR - CUSCO",17
125,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO BASICO INTEGRAL EN 15 SECTORES DE LA COMUNIDAD CAMPESINA CHAUPIMAYO, DISTRITO DE SUYCKUTAMBO - ESPINAR - CUSCO","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO BASICO INTEGRAL EN 15 SECTORES DE LA COMUNIDAD CAMPESINA CHAUPIMAYO, DISTRITO DE SUYCKUTAMBO - ESPINAR - CUSCO",16
126,"MEJORAMIENTO DEL SISTEMA DE ALMACENAMIENTO PARA EL SUMINISTRO DE AGUA POTABLE  EN LA JURISDICCION DE ALTO DE LA ALIANZA, DISTRITO DE ALTO DE LA ALIANZA - TACNA - TACNA","MEJORAMIENTO DEL SISTEMA DE ALMACENAMIENTO PARA EL SUMINISTRO DE AGUA POTABLE  EN LA JURISDICCION DE ALTO DE LA ALIANZA, DISTRITO DE ALTO DE LA ALIANZA - TACNA - TACNA",12
127,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. VENDE BARATO, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. VENDE BARATO, DISTRITO DE PARAMONGA - BARRANCA - LIMA",19
128,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. VENDE BARATO, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE DE LA URB. VENDE BARATO, DISTRITO DE PARAMONGA - BARRANCA - LIMA",12
